companyName,contactName,phone,entryDate,registrationNumber,AuthCode,CISRegistrationNumber,AccountsOfficeReference,natureOfBusiness,accountingReferenceDate,registrationDate,incorporationDate,corporationTax_UTR,VATRegistered,vatNumber,vatReturnsPeriod,quarter1DueBy,quarter2DueBy,quarter3DueBy,quarter4DueBy,confirmationStatementDueBy,annualVatDueBy,shareholderName,numberOfShares,shareClass,directorTitle,dateOfAppointment,dateRegistrationForSE,dateOfResignation,dName,dDateOfBirth,dUTR,dUTR_ID,dUTR_Password,dNIN,businessAddress,registeredOfficeAddress,telephone,email,website,bankName,accountNumber,accountHolder,sortCode,RMdepartmentName,description,clientName,Email
0,0,0,1990-10-11,0,0,0,0,0,1990-10-12,1990-10-12,1990-10-12,0,0,0,0,1990-10-12,1990-10-12,1990-10-12,1990-10-12,1990-10-12,10/12/1990,0,0,0,0,1990-10-12,1999-01-283,2000-10-17,0,10/12/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-12,0,0,0,0,0,1990-10-13,1990-10-13,1990-10-13,0,0,0,0,1990-10-13,1990-10-13,1990-10-13,1990-10-13,1990-10-13,10/13/1990,0,0,0,0,1990-10-13,1999-01-284,2000-10-18,0,10/13/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-13,0,0,0,0,0,1990-10-14,1990-10-14,1990-10-14,0,0,0,0,1990-10-14,1990-10-14,1990-10-14,1990-10-14,1990-10-14,10/14/1990,0,0,0,0,1990-10-14,1999-01-285,2000-10-19,0,10/14/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-14,0,0,0,0,0,1990-10-15,1990-10-15,1990-10-15,0,0,0,0,1990-10-15,1990-10-15,1990-10-15,1990-10-15,1990-10-15,10/15/1990,0,0,0,0,1990-10-15,1999-01-286,2000-10-20,0,10/15/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-15,0,0,0,0,0,1990-10-16,1990-10-16,1990-10-16,0,0,0,0,1990-10-16,1990-10-16,1990-10-16,1990-10-16,1990-10-16,10/16/1990,0,0,0,0,1990-10-16,1999-01-287,2000-10-21,0,10/16/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-16,0,0,0,0,0,1990-10-17,1990-10-17,1990-10-17,0,0,0,0,1990-10-17,1990-10-17,1990-10-17,1990-10-17,1990-10-17,10/17/1990,0,0,0,0,1990-10-17,1999-01-288,2000-10-22,0,10/17/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-17,0,0,0,0,0,1990-10-18,1990-10-18,1990-10-18,0,0,0,0,1990-10-18,1990-10-18,1990-10-18,1990-10-18,1990-10-18,10/18/1990,0,0,0,0,1990-10-18,1999-01-289,2000-10-23,0,10/18/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-18,0,0,0,0,0,1990-10-19,1990-10-19,1990-10-19,0,0,0,0,1990-10-19,1990-10-19,1990-10-19,1990-10-19,1990-10-19,10/19/1990,0,0,0,0,1990-10-19,1999-01-290,2000-10-24,0,10/19/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-19,0,0,0,0,0,1990-10-20,1990-10-20,1990-10-20,0,0,0,0,1990-10-20,1990-10-20,1990-10-20,1990-10-20,1990-10-20,10/20/1990,0,0,0,0,1990-10-20,1999-01-291,2000-10-25,0,10/20/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-20,0,0,0,0,0,1990-10-21,1990-10-21,1990-10-21,0,0,0,0,1990-10-21,1990-10-21,1990-10-21,1990-10-21,1990-10-21,10/21/1990,0,0,0,0,1990-10-21,1999-01-292,2000-10-26,0,10/21/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-21,0,0,0,0,0,1990-10-22,1990-10-22,1990-10-22,0,0,0,0,1990-10-22,1990-10-22,1990-10-22,1990-10-22,1990-10-22,10/22/1990,0,0,0,0,1990-10-22,1999-01-293,2000-10-27,0,10/22/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-22,0,0,0,0,0,1990-10-23,1990-10-23,1990-10-23,0,0,0,0,1990-10-23,1990-10-23,1990-10-23,1990-10-23,1990-10-23,10/23/1990,0,0,0,0,1990-10-23,1999-01-294,2000-10-28,0,10/23/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-23,0,0,0,0,0,1990-10-24,1990-10-24,1990-10-24,0,0,0,0,1990-10-24,1990-10-24,1990-10-24,1990-10-24,1990-10-24,10/24/1990,0,0,0,0,1990-10-24,1999-01-295,2000-10-29,0,10/24/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-24,0,0,0,0,0,1990-10-25,1990-10-25,1990-10-25,0,0,0,0,1990-10-25,1990-10-25,1990-10-25,1990-10-25,1990-10-25,10/25/1990,0,0,0,0,1990-10-25,1999-01-296,2000-10-30,0,10/25/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-25,0,0,0,0,0,1990-10-26,1990-10-26,1990-10-26,0,0,0,0,1990-10-26,1990-10-26,1990-10-26,1990-10-26,1990-10-26,10/26/1990,0,0,0,0,1990-10-26,1999-01-297,2000-10-31,0,10/26/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-26,0,0,0,0,0,1990-10-27,1990-10-27,1990-10-27,0,0,0,0,1990-10-27,1990-10-27,1990-10-27,1990-10-27,1990-10-27,10/27/1990,0,0,0,0,1990-10-27,1999-01-298,2000-11-01,0,10/27/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-27,0,0,0,0,0,1990-10-28,1990-10-28,1990-10-28,0,0,0,0,1990-10-28,1990-10-28,1990-10-28,1990-10-28,1990-10-28,10/28/1990,0,0,0,0,1990-10-28,1999-01-299,2000-11-02,0,10/28/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-28,0,0,0,0,0,1990-10-29,1990-10-29,1990-10-29,0,0,0,0,1990-10-29,1990-10-29,1990-10-29,1990-10-29,1990-10-29,10/29/1990,0,0,0,0,1990-10-29,1999-01-300,2000-11-03,0,10/29/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-29,0,0,0,0,0,1990-10-30,1990-10-30,1990-10-30,0,0,0,0,1990-10-30,1990-10-30,1990-10-30,1990-10-30,1990-10-30,10/30/1990,0,0,0,0,1990-10-30,1999-01-301,2000-11-04,0,10/30/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-30,0,0,0,0,0,1990-10-31,1990-10-31,1990-10-31,0,0,0,0,1990-10-31,1990-10-31,1990-10-31,1990-10-31,1990-10-31,10/31/1990,0,0,0,0,1990-10-31,1999-01-302,2000-11-05,0,10/31/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-10-31,0,0,0,0,0,1990-11-01,1990-11-01,1990-11-01,0,0,0,0,1990-11-01,1990-11-01,1990-11-01,1990-11-01,1990-11-01,11/1/1990,0,0,0,0,1990-11-01,1999-01-303,2000-11-06,0,11/1/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-01,0,0,0,0,0,1990-11-02,1990-11-02,1990-11-02,0,0,0,0,1990-11-02,1990-11-02,1990-11-02,1990-11-02,1990-11-02,11/2/1990,0,0,0,0,1990-11-02,1999-01-304,2000-11-07,0,11/2/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-02,0,0,0,0,0,1990-11-03,1990-11-03,1990-11-03,0,0,0,0,1990-11-03,1990-11-03,1990-11-03,1990-11-03,1990-11-03,11/3/1990,0,0,0,0,1990-11-03,1999-01-305,2000-11-08,0,11/3/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-03,0,0,0,0,0,1990-11-04,1990-11-04,1990-11-04,0,0,0,0,1990-11-04,1990-11-04,1990-11-04,1990-11-04,1990-11-04,11/4/1990,0,0,0,0,1990-11-04,1999-01-306,2000-11-09,0,11/4/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-04,0,0,0,0,0,1990-11-05,1990-11-05,1990-11-05,0,0,0,0,1990-11-05,1990-11-05,1990-11-05,1990-11-05,1990-11-05,11/5/1990,0,0,0,0,1990-11-05,1999-01-307,2000-11-10,0,11/5/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-05,0,0,0,0,0,1990-11-06,1990-11-06,1990-11-06,0,0,0,0,1990-11-06,1990-11-06,1990-11-06,1990-11-06,1990-11-06,11/6/1990,0,0,0,0,1990-11-06,1999-01-308,2000-11-11,0,11/6/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-06,0,0,0,0,0,1990-11-07,1990-11-07,1990-11-07,0,0,0,0,1990-11-07,1990-11-07,1990-11-07,1990-11-07,1990-11-07,11/7/1990,0,0,0,0,1990-11-07,1999-01-309,2000-11-12,0,11/7/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-07,0,0,0,0,0,1990-11-08,1990-11-08,1990-11-08,0,0,0,0,1990-11-08,1990-11-08,1990-11-08,1990-11-08,1990-11-08,11/8/1990,0,0,0,0,1990-11-08,1999-01-310,2000-11-13,0,11/8/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-08,0,0,0,0,0,1990-11-09,1990-11-09,1990-11-09,0,0,0,0,1990-11-09,1990-11-09,1990-11-09,1990-11-09,1990-11-09,11/9/1990,0,0,0,0,1990-11-09,1999-01-311,2000-11-14,0,11/9/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-09,0,0,0,0,0,1990-11-10,1990-11-10,1990-11-10,0,0,0,0,1990-11-10,1990-11-10,1990-11-10,1990-11-10,1990-11-10,11/10/1990,0,0,0,0,1990-11-10,1999-01-312,2000-11-15,0,11/10/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-10,0,0,0,0,0,1990-11-11,1990-11-11,1990-11-11,0,0,0,0,1990-11-11,1990-11-11,1990-11-11,1990-11-11,1990-11-11,11/11/1990,0,0,0,0,1990-11-11,1999-01-313,2000-11-16,0,11/11/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-11,0,0,0,0,0,1990-11-12,1990-11-12,1990-11-12,0,0,0,0,1990-11-12,1990-11-12,1990-11-12,1990-11-12,1990-11-12,11/12/1990,0,0,0,0,1990-11-12,1999-01-314,2000-11-17,0,11/12/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-12,0,0,0,0,0,1990-11-13,1990-11-13,1990-11-13,0,0,0,0,1990-11-13,1990-11-13,1990-11-13,1990-11-13,1990-11-13,11/13/1990,0,0,0,0,1990-11-13,1999-01-315,2000-11-18,0,11/13/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-13,0,0,0,0,0,1990-11-14,1990-11-14,1990-11-14,0,0,0,0,1990-11-14,1990-11-14,1990-11-14,1990-11-14,1990-11-14,11/14/1990,0,0,0,0,1990-11-14,1999-01-316,2000-11-19,0,11/14/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-14,0,0,0,0,0,1990-11-15,1990-11-15,1990-11-15,0,0,0,0,1990-11-15,1990-11-15,1990-11-15,1990-11-15,1990-11-15,11/15/1990,0,0,0,0,1990-11-15,1999-01-317,2000-11-20,0,11/15/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-15,0,0,0,0,0,1990-11-16,1990-11-16,1990-11-16,0,0,0,0,1990-11-16,1990-11-16,1990-11-16,1990-11-16,1990-11-16,11/16/1990,0,0,0,0,1990-11-16,1999-01-318,2000-11-21,0,11/16/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-16,0,0,0,0,0,1990-11-17,1990-11-17,1990-11-17,0,0,0,0,1990-11-17,1990-11-17,1990-11-17,1990-11-17,1990-11-17,11/17/1990,0,0,0,0,1990-11-17,1999-01-319,2000-11-22,0,11/17/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-17,0,0,0,0,0,1990-11-18,1990-11-18,1990-11-18,0,0,0,0,1990-11-18,1990-11-18,1990-11-18,1990-11-18,1990-11-18,11/18/1990,0,0,0,0,1990-11-18,1999-01-320,2000-11-23,0,11/18/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-18,0,0,0,0,0,1990-11-19,1990-11-19,1990-11-19,0,0,0,0,1990-11-19,1990-11-19,1990-11-19,1990-11-19,1990-11-19,11/19/1990,0,0,0,0,1990-11-19,1999-01-321,2000-11-24,0,11/19/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-19,0,0,0,0,0,1990-11-20,1990-11-20,1990-11-20,0,0,0,0,1990-11-20,1990-11-20,1990-11-20,1990-11-20,1990-11-20,11/20/1990,0,0,0,0,1990-11-20,1999-01-322,2000-11-25,0,11/20/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-20,0,0,0,0,0,1990-11-21,1990-11-21,1990-11-21,0,0,0,0,1990-11-21,1990-11-21,1990-11-21,1990-11-21,1990-11-21,11/21/1990,0,0,0,0,1990-11-21,1999-01-323,2000-11-26,0,11/21/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-21,0,0,0,0,0,1990-11-22,1990-11-22,1990-11-22,0,0,0,0,1990-11-22,1990-11-22,1990-11-22,1990-11-22,1990-11-22,11/22/1990,0,0,0,0,1990-11-22,1999-01-324,2000-11-27,0,11/22/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-22,0,0,0,0,0,1990-11-23,1990-11-23,1990-11-23,0,0,0,0,1990-11-23,1990-11-23,1990-11-23,1990-11-23,1990-11-23,11/23/1990,0,0,0,0,1990-11-23,1999-01-325,2000-11-28,0,11/23/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-23,0,0,0,0,0,1990-11-24,1990-11-24,1990-11-24,0,0,0,0,1990-11-24,1990-11-24,1990-11-24,1990-11-24,1990-11-24,11/24/1990,0,0,0,0,1990-11-24,1999-01-326,2000-11-29,0,11/24/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-24,0,0,0,0,0,1990-11-25,1990-11-25,1990-11-25,0,0,0,0,1990-11-25,1990-11-25,1990-11-25,1990-11-25,1990-11-25,11/25/1990,0,0,0,0,1990-11-25,1999-01-327,2000-11-30,0,11/25/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-25,0,0,0,0,0,1990-11-26,1990-11-26,1990-11-26,0,0,0,0,1990-11-26,1990-11-26,1990-11-26,1990-11-26,1990-11-26,11/26/1990,0,0,0,0,1990-11-26,1999-01-328,2000-12-01,0,11/26/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-26,0,0,0,0,0,1990-11-27,1990-11-27,1990-11-27,0,0,0,0,1990-11-27,1990-11-27,1990-11-27,1990-11-27,1990-11-27,11/27/1990,0,0,0,0,1990-11-27,1999-01-329,2000-12-02,0,11/27/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-27,0,0,0,0,0,1990-11-28,1990-11-28,1990-11-28,0,0,0,0,1990-11-28,1990-11-28,1990-11-28,1990-11-28,1990-11-28,11/28/1990,0,0,0,0,1990-11-28,1999-01-330,2000-12-03,0,11/28/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-28,0,0,0,0,0,1990-11-29,1990-11-29,1990-11-29,0,0,0,0,1990-11-29,1990-11-29,1990-11-29,1990-11-29,1990-11-29,11/29/1990,0,0,0,0,1990-11-29,1999-01-331,2000-12-04,0,11/29/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-29,0,0,0,0,0,1990-11-30,1990-11-30,1990-11-30,0,0,0,0,1990-11-30,1990-11-30,1990-11-30,1990-11-30,1990-11-30,11/30/1990,0,0,0,0,1990-11-30,1999-01-332,2000-12-05,0,11/30/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-11-30,0,0,0,0,0,1990-12-01,1990-12-01,1990-12-01,0,0,0,0,1990-12-01,1990-12-01,1990-12-01,1990-12-01,1990-12-01,12/1/1990,0,0,0,0,1990-12-01,1999-01-333,2000-12-06,0,12/1/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-01,0,0,0,0,0,1990-12-02,1990-12-02,1990-12-02,0,0,0,0,1990-12-02,1990-12-02,1990-12-02,1990-12-02,1990-12-02,12/2/1990,0,0,0,0,1990-12-02,1999-01-334,2000-12-07,0,12/2/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-02,0,0,0,0,0,1990-12-03,1990-12-03,1990-12-03,0,0,0,0,1990-12-03,1990-12-03,1990-12-03,1990-12-03,1990-12-03,12/3/1990,0,0,0,0,1990-12-03,1999-01-335,2000-12-08,0,12/3/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-03,0,0,0,0,0,1990-12-04,1990-12-04,1990-12-04,0,0,0,0,1990-12-04,1990-12-04,1990-12-04,1990-12-04,1990-12-04,12/4/1990,0,0,0,0,1990-12-04,1999-01-336,2000-12-09,0,12/4/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-04,0,0,0,0,0,1990-12-05,1990-12-05,1990-12-05,0,0,0,0,1990-12-05,1990-12-05,1990-12-05,1990-12-05,1990-12-05,12/5/1990,0,0,0,0,1990-12-05,1999-01-337,2000-12-10,0,12/5/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-05,0,0,0,0,0,1990-12-06,1990-12-06,1990-12-06,0,0,0,0,1990-12-06,1990-12-06,1990-12-06,1990-12-06,1990-12-06,12/6/1990,0,0,0,0,1990-12-06,1999-01-338,2000-12-11,0,12/6/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-06,0,0,0,0,0,1990-12-07,1990-12-07,1990-12-07,0,0,0,0,1990-12-07,1990-12-07,1990-12-07,1990-12-07,1990-12-07,12/7/1990,0,0,0,0,1990-12-07,1999-01-339,2000-12-12,0,12/7/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-07,0,0,0,0,0,1990-12-08,1990-12-08,1990-12-08,0,0,0,0,1990-12-08,1990-12-08,1990-12-08,1990-12-08,1990-12-08,12/8/1990,0,0,0,0,1990-12-08,1999-01-340,2000-12-13,0,12/8/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-08,0,0,0,0,0,1990-12-09,1990-12-09,1990-12-09,0,0,0,0,1990-12-09,1990-12-09,1990-12-09,1990-12-09,1990-12-09,12/9/1990,0,0,0,0,1990-12-09,1999-01-341,2000-12-14,0,12/9/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-09,0,0,0,0,0,1990-12-10,1990-12-10,1990-12-10,0,0,0,0,1990-12-10,1990-12-10,1990-12-10,1990-12-10,1990-12-10,12/10/1990,0,0,0,0,1990-12-10,1999-01-342,2000-12-15,0,12/10/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-10,0,0,0,0,0,1990-12-11,1990-12-11,1990-12-11,0,0,0,0,1990-12-11,1990-12-11,1990-12-11,1990-12-11,1990-12-11,12/11/1990,0,0,0,0,1990-12-11,1999-01-343,2000-12-16,0,12/11/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-11,0,0,0,0,0,1990-12-12,1990-12-12,1990-12-12,0,0,0,0,1990-12-12,1990-12-12,1990-12-12,1990-12-12,1990-12-12,12/12/1990,0,0,0,0,1990-12-12,1999-01-344,2000-12-17,0,12/12/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-12,0,0,0,0,0,1990-12-13,1990-12-13,1990-12-13,0,0,0,0,1990-12-13,1990-12-13,1990-12-13,1990-12-13,1990-12-13,12/13/1990,0,0,0,0,1990-12-13,1999-01-345,2000-12-18,0,12/13/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-13,0,0,0,0,0,1990-12-14,1990-12-14,1990-12-14,0,0,0,0,1990-12-14,1990-12-14,1990-12-14,1990-12-14,1990-12-14,12/14/1990,0,0,0,0,1990-12-14,1999-01-346,2000-12-19,0,12/14/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-14,0,0,0,0,0,1990-12-15,1990-12-15,1990-12-15,0,0,0,0,1990-12-15,1990-12-15,1990-12-15,1990-12-15,1990-12-15,12/15/1990,0,0,0,0,1990-12-15,1999-01-347,2000-12-20,0,12/15/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-15,0,0,0,0,0,1990-12-16,1990-12-16,1990-12-16,0,0,0,0,1990-12-16,1990-12-16,1990-12-16,1990-12-16,1990-12-16,12/16/1990,0,0,0,0,1990-12-16,1999-01-348,2000-12-21,0,12/16/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-16,0,0,0,0,0,1990-12-17,1990-12-17,1990-12-17,0,0,0,0,1990-12-17,1990-12-17,1990-12-17,1990-12-17,1990-12-17,12/17/1990,0,0,0,0,1990-12-17,1999-01-349,2000-12-22,0,12/17/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-17,0,0,0,0,0,1990-12-18,1990-12-18,1990-12-18,0,0,0,0,1990-12-18,1990-12-18,1990-12-18,1990-12-18,1990-12-18,12/18/1990,0,0,0,0,1990-12-18,1999-01-350,2000-12-23,0,12/18/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-18,0,0,0,0,0,1990-12-19,1990-12-19,1990-12-19,0,0,0,0,1990-12-19,1990-12-19,1990-12-19,1990-12-19,1990-12-19,12/19/1990,0,0,0,0,1990-12-19,1999-01-351,2000-12-24,0,12/19/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-19,0,0,0,0,0,1990-12-20,1990-12-20,1990-12-20,0,0,0,0,1990-12-20,1990-12-20,1990-12-20,1990-12-20,1990-12-20,12/20/1990,0,0,0,0,1990-12-20,1999-01-352,2000-12-25,0,12/20/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1990-12-20,0,0,0,0,0,1990-12-21,1990-12-21,1990-12-21,0,0,0,0,1990-12-21,1990-12-21,1990-12-21,1990-12-21,1990-12-21,12/21/1990,0,0,0,0,1990-12-21,1999-01-353,2000-12-26,0,12/21/2050,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
